"ID","NUMPOL","COD_COBERTURA","MONTO"
36567,1019646,"2DO",18987.88
36583,1031516,"4BG",290.2
36613,1031495,"1RC",87.87
36615,1117518,"2DO",67.87
36616,131537,"1RC",393.88
36617,1117518,"3VI",1267.15
36627,131537,"2DO",1746.51
36642,1122842,"4BG",356.67
36644,1122782,"4BG",379.16
36645,1122785,"1RC",81.25
36646,1117555,"1RC",-632.22
36655,1031795,"4BG",0
36660,53925,"3VI",945.11
36678,1128699,"4BG",218.35
36682,35561,"4BG",278.15
36685,1124320,"4BG",99.95
36703,1031397,"1RC",-237.48
36731,1094850,"1RC",6356.79
36732,1094850,"2DO",6190.08
36733,1094850,"5CO",0
36795,1132525,"1RC",-420.03
36801,1081399,"1RC",166.28
36802,1081399,"2DO",171.13
36809,1023979,"2DO",715.51
36815,175630,"4BG",158.99
36839,1130131,"2DO",1948.58
36849,170161,"1RC",0
36853,1024175,"3VI",365.88
36854,1024175,"4BG",58.98
36863,1113651,"1RC",79.16
36886,1129505,"2DO",1383.83
36918,1023979,"1RC",1128
36919,1023979,"2DO",0
36920,1157879,"1RC",1049.48
36921,1157879,"2DO",0
36932,1109772,"1RC",1030.95
36958,1154857,"4BG",453.99
36971,161139,"2DO",1971.88
36980,1152200,"4BG",198.05
36982,59670,"4BG",214.37
36999,1113688,"2DO",269.43
37014,1081455,"4BG",218.35
37022,1081455,"1RC",0
37023,1081455,"2DO",0
37024,1127845,"2DO",2139.42
37034,1024175,"4BG",127.09
37076,1043179,"1RC",74.56
37089,1145781,"4BG",138.24
37093,58390,"2DO",1198.25
37100,1043267,"4BG",320.76
37101,1043267,"1RC",900.58
37107,1043497,"4BG",266.73
37133,1043521,"4BG",53.19
37151,1043179,"4BG",523.92
37175,1079785,"4BG",243.49
37179,1079978,"4BG",145.91
37214,1103868,"4BG",324.06
37227,1103868,"3VI",71.65
37264,1103919,"3VI",350.23
37271,1130535,"4BG",189.62
37274,1022265,"2DO",148.84
37276,1103919,"3VI",321.62
37278,1167167,"4BG",110.77
37280,33268,"1RC",1128.12
37281,1018614,"2DO",1144.54
37286,1103977,"1RC",-265.27
37287,1028231,"1RC",939.22
37288,1167167,"2DO",457.35
37289,1167167,"4BG",110.77
37291,128259,"1RC",1128.12
37305,1103941,"1RC",1128.12
37315,1028242,"4BG",537.2
37334,1020376,"4BG",113.5
37339,1118809,"2DO",2509.34
37340,1079785,"4BG",224.56
37353,1103941,"1RC",659.03
37355,1028242,"1RC",564
37359,1097043,"2DO",152.45
37360,1097043,"3VI",2393.69
37368,159499,"1RC",165.46
37369,1096956,"3VI",444.28
37395,1097105,"1RC",1128.12
37412,1179267,"2DO",469.58
37417,1097272,"1RC",83.51
37418,1097272,"2DO",0
37439,1096912,"1RC",-439.17
37442,1179266,"4BG",297.4
37445,1074459,"1RC",534.03
37446,1074459,"2DO",2775.51
37501,1093780,"4BG",325.38
37554,1093454,"3VI",658.04
37564,1045564,"2DO",1215.06
37572,1103207,"1RC",-63.64
37589,1103437,"2DO",1131.59
37597,1045800,"4BG",381.16
37608,1093454,"2DO",2515.89
37611,1074658,"1RC",-942.87
37613,32382,"3VI",0
37616,1103292,"2DO",6134.18
37621,1093658,"4BG",50.74
37625,1093658,"1RC",12228.35
37639,1061257,"1RC",1282.63
37663,1061045,"1RC",1128.12
37664,1061045,"2DO",0
37680,1080933,"1RC",58711
37681,1080933,"2DO",1294.59
37692,1177808,"4BG",418.82
37714,1122543,"1RC",1128
37725,1037644,"1RC",1128
37726,1037644,"2DO",618.63
37728,1037505,"4BG",156.44
37729,1115540,"3VI",70.38
37756,163824,"1RC",242.71
37807,1115715,"4BG",0
37810,1115715,"1RC",94.97
37812,1115715,"2DO",0
37813,1115715,"4BG",103.71
37816,1067868,"4BG",0
37824,1068266,"1RC",269.8
37856,48871,"1RC",60.53
37861,1101344,"1RC",1128.12
37862,1068217,"4BG",477.53
37900,45091,"1RC",0
37906,1101475,"1RC",1625.32
37912,1129365,"2DO",1033.5
37913,1159433,"2DO",72.93
37914,1159433,"3VI",600.12
37916,1157900,"4BG",77.1
37926,1041665,"2DO",5567.13
37945,68030,"4BG",264.87
37998,1041752,"1RC",-562.03
38003,1041554,"2DO",1908.59
38020,1172920,"1RC",-600.67
38056,40100,"1RC",0
38067,40100,"2DO",279.12
38078,40100,"3VI",365.88
38079,1142735,"1RC",1128
38080,1142735,"2DO",0
38102,1149967,"3VI",1949.3
38109,1093220,"1RC",-138.68
38118,1055862,"1RC",1128.12
38119,1055862,"2DO",254.21
38124,1151182,"4BG",297.29
38154,1133607,"4BG",279.21
38184,1107469,"2DO",1070.87
38199,1168823,"3VI",75.69
38201,1055854,"4BG",99.98
38204,1144492,"1RC",609.8
38205,1173630,"3VI",761.24
38210,1055781,"1RC",-319.05
38215,1173630,"1RC",-553.51
38223,1172920,"1RC",1128.12
38235,1167008,"1RC",-539.01
38270,1055983,"1RC",71.52
38271,1114259,"4BG",310.94
38274,1114362,"1RC",80.21
38289,169678,"1RC",-229.26
38315,1085519,"1RC",1128.12
38325,1093213,"1RC",667.98
38326,1093213,"2DO",0
38327,1055742,"1RC",272.83
38359,1114289,"3VI",973.13
38385,1085295,"4BG",343.98
38393,1113999,"1RC",-362.67
38426,1114428,"1RC",394.9
38428,1114095,"4BG",90.45
38471,1093213,"1RC",445.95
38472,1093213,"2DO",271.46
38476,1104697,"2DO",1068.5
38477,82118,"1RC",-429.62
38491,1144371,"1RC",1128.12
38505,1136195,"1RC",10298.77
38506,1136195,"2DO",0
38521,1166413,"2DO",945.22
38528,1044522,"1RC",5557.7
38529,1044522,"2DO",6227.24
38560,1156853,"2DO",818.97
38563,1104971,"1RC",839.44
38566,1044727,"1RC",1128
38569,1104971,"1RC",1128
38570,1104971,"2DO",3885.73
38592,1099499,"1RC",0
38593,1099597,"2DO",606.94
38629,1096057,"4BG",294.17
38679,1096057,"1RC",423.46
38681,1139366,"1RC",-474.03
38695,1139366,"1RC",385.57
38696,1139366,"2DO",5916.35
38727,1135438,"1RC",1128.12
38728,1135438,"2DO",194.89
38740,1150393,"1RC",-465.94
38762,1157289,"4BG",282.2
38808,1024602,"1RC",0
38823,1143084,"2DO",82.01
38831,1143118,"2DO",672.83
38856,1060185,"1RC",8985.65
38857,1060185,"2DO",5589.12
38879,1060101,"1RC",294.44
38900,1059878,"4BG",137.38
38937,1059839,"4BG",136.42
38955,1040954,"1RC",304.9
38958,1040807,"1RC",318.56
38959,1040807,"2DO",5146.39
38964,1145858,"4BG",237.38
39000,1040765,"4BG",379.42
39019,1111256,"1RC",3427.12
39028,1040717,"3VI",460.85
39037,1111288,"1RC",0
39038,1111288,"2DO",1665.7
39052,1111509,"3VI",0
39086,1106184,"2DO",8249.18
39147,1089776,"1RC",1128.12
39161,1089700,"1RC",1128.12
39162,1161458,"4BG",241.23
39172,1082985,"1RC",-901.29
39174,1082985,"4BG",482.81
39182,1083033,"1RC",0
39183,1083033,"2DO",0
39216,1150230,"4BG",242.39
39217,1082985,"1RC",730.54
39233,1153517,"2DO",223.43
39275,1133904,"4BG",290.81
39299,1016986,"4BG",225.11
39329,1149148,"1RC",1128.12
39330,1149148,"4BG",216.61
39353,98924,"4BG",275.85
39357,1038352,"4BG",303.3
39359,1038338,"4BG",101.74
39373,1102582,"1RC",-27.38
39422,1102569,"1RC",679.93
39435,1102535,"4BG",114.31
39442,131938,"1RC",502.66
39453,131938,"2DO",25.64
39476,1038493,"4BG",273.61
39492,1108407,"4BG",230.03
39499,1172245,"4BG",329.35
39512,1108426,"4BG",216.05
39514,1038629,"4BG",196.37
39521,1018368,"1RC",1128
39522,1018368,"2DO",732.97
39549,1095601,"4BG",263.26
39551,1175423,"3VI",516.22
39567,1059172,"1RC",1128.12
39568,1059172,"2DO",2171.75
39573,1096507,"4BG",266.81
39588,1095536,"1RC",1128
39589,1095536,"2DO",0
39595,1059098,"4BG",125.95
39604,1059307,"2DO",127.63
39642,175695,"4BG",462.39
39662,1176124,"1RC",1128
39663,1176124,"2DO",0
39668,1090179,"2DO",471.24
39715,1155229,"4BG",326.61
39752,1148025,"2DO",455.58
39753,60244,"4BG",156.5
39790,1151210,"4BG",254.16
39805,1058121,"2DO",1549.15
39855,1131256,"4BG",127.27
39872,1058434,"4BG",183.06
39903,1019391,"2DO",4370.15
39905,1150535,"2DO",122.45
39912,1179443,"1RC",0
39913,1179443,"2DO",0
39931,89336,"4BG",563.26
39980,1179061,"4BG",91.54
39983,1072099,"1RC",63.86
39990,1174052,"4BG",220.65
39998,1173684,"1RC",1484.03
39999,1173684,"2DO",357.94
40004,1072136,"1RC",1647.53
40006,1179061,"1RC",-787.09
40019,48165,"3VI",965.52
40023,1179061,"1RC",-728.7
40032,1174052,"4BG",350.08
40050,1033642,"1RC",-395.31
40061,1141797,"1RC",-531.56
40082,1174789,"1RC",1128.12
40083,1174789,"2DO",0
40103,1150353,"1RC",1128.12
40111,1095800,"1RC",1128.12
40112,1095800,"2DO",0
40113,1166696,"2DO",412.55
40120,1016910,"2DO",1078.34
40162,1112191,"4BG",124.99
40189,1114936,"1RC",1128.12
40198,1178819,"1RC",1128.12
40209,1161884,"4BG",124.76
40210,1179154,"1RC",0
40211,1179154,"2DO",423.16
40212,1179154,"4BG",90.47
40216,1112311,"1RC",275.83
40224,1174789,"4BG",586.45
40246,1149435,"2DO",3102.57
40264,1126940,"1RC",1974.81
40273,1158002,"4BG",165.78
40288,1166438,"2DO",498.48
40315,1161351,"1RC",-654.45
40318,65163,"1RC",73.49
40321,1161025,"3VI",102.45
40322,1161025,"4BG",65.43
40355,1161884,"1RC",26.63
40358,1112342,"3VI",938.18
40382,1016910,"2DO",262.08
40396,1056823,"4BG",268.95
40417,138554,"1RC",53.29
40437,1095768,"2DO",632.3
40438,1153467,"1RC",-277.64
40440,1095818,"2DO",78.16
40450,108225,"1RC",-412.3
40461,108225,"2DO",65.64
40468,1090932,"3VI",518.27
40491,1138966,"1RC",5601.67
40515,1171881,"3VI",131.48
40551,1132366,"1RC",1128.12
40552,1177291,"3VI",799.37
40567,1135545,"4BG",420.68
40571,1144703,"1RC",1128.12
40573,1144703,"2DO",0
40586,1048416,"3VI",2158.02
40601,1144843,"1RC",1128.12
40602,1144843,"2DO",0
40607,1175937,"1RC",-713.79
40612,1116579,"4BG",420.08
40661,138177,"4BG",314.42
40666,1139122,"4BG",294.1
40707,56610,"4BG",86.78
40731,1146357,"4BG",84.77
40754,1144843,"1RC",1128
40755,1144843,"2DO",0
40771,1026837,"4BG",129.22
40796,1026980,"1RC",-108.39
40808,1135696,"1RC",1128.12
40809,1135696,"2DO",402.96
40839,1132006,"4BG",70.42
40851,173550,"4BG",213.43
40853,1151820,"1RC",1128
40862,48435,"4BG",411.12
40871,1026999,"4BG",347.01
40917,68699,"2DO",4555.87
40939,1139961,"3VI",885.06
40959,1045323,"1RC",185.98
40973,65551,"4BG",114.75
40980,1045323,"4BG",934.09
40990,1159370,"2DO",457.35
40991,1159370,"3VI",3216.67
40995,60181,"1RC",1128.12
41006,60181,"2DO",713.85
41015,1159380,"4BG",125.95
41023,1133567,"1RC",1444.43
41042,1159733,"1RC",1128.12
41044,1136188,"4BG",191.54
41049,1134314,"1RC",331.34
41050,1136188,"4BG",210.23
41055,1158734,"1RC",830.38
41075,1045042,"3VI",832.7
41076,1045042,"4BG",0
41088,1118322,"1RC",0
41089,1118322,"2DO",0
41090,1118337,"1RC",74.27
41121,1047773,"1RC",128.67
41126,1070501,"4BG",257.92
41139,135577,"4BG",215.67
41142,1100053,"1RC",0
41181,1070266,"1RC",76.58
41191,1113364,"2DO",4082.68
41192,1120712,"1RC",2593.62
41193,1120712,"2DO",301.85
41196,1113427,"3VI",990.03
41226,1156001,"2DO",1262.38
41242,1120702,"3VI",65.64
41254,1138145,"1RC",19.81
41259,1070342,"3VI",819.41
41261,129313,"1RC",0
41268,1156001,"4BG",304.77
41269,1047938,"1RC",1128
41270,1047938,"2DO",0
41282,1047722,"4BG",394.12
41284,101167,"1RC",426.5
41326,1120755,"1RC",545.39
41329,1113238,"1RC",-670.89
41340,1178094,"3VI",82.05
41352,1070217,"1RC",856.88
41353,1070217,"2DO",190.88
41361,24161,"4BG",115.15
41364,1047845,"4BG",187.99
41372,129313,"2DO",-909.85
41380,1113238,"4BG",175.16
41433,1047733,"4BG",239.92
41434,1100002,"1RC",-506.47
41436,1171939,"1RC",118.51
41444,1113364,"2DO",173.69
41479,1070266,"1RC",1010.07
41505,1047629,"1RC",23043.74
41523,1113238,"2DO",696.19
41551,1120712,"2DO",0
41552,1120712,"4BG",100.83
41592,1028791,"1RC",63.66
41593,1152757,"1RC",1109.62
41603,1164771,"1RC",0
41645,1138644,"2DO",2405.73
41647,1081741,"4BG",215.37
41651,1139949,"1RC",-747.45
41652,1139949,"2DO",0
41715,1028976,"4BG",283.58
41727,1081780,"4BG",286.6
41732,1125684,"2DO",330.32
41741,1029084,"2DO",133.65
41742,1029084,"4BG",618.54
41744,1115895,"1RC",0
41745,1115895,"2DO",72.2
41748,1115895,"2DO",9693.46
41758,1021813,"1RC",1043.65
41779,1081635,"1RC",66.97
41808,1139579,"1RC",0
41809,1171060,"2DO",2637.45
41810,1171060,"4BG",690.13
41831,1083470,"1RC",502.64
41837,1139639,"1RC",656.9
41838,1139639,"2DO",1832.15
41845,1150034,"4BG",497.07
41885,1027663,"1RC",1128
41909,1161694,"1RC",0
41919,1153233,"4BG",235.28
41926,1106610,"1RC",1442.06
41960,1043837,"1RC",0.01
41976,1043724,"1RC",-935.79
41983,1043852,"1RC",1128.12
42000,1151784,"1RC",-525.22
42074,1039085,"1RC",0
42111,1039230,"4BG",365.44
42121,1143325,"4BG",72.68
42145,1085139,"1RC",406.17
42146,1085139,"2DO",1354.41
42153,1085139,"4BG",620.4
42191,1092720,"1RC",1128.12
42192,1092720,"2DO",0
42237,1172289,"4BG",354.51
42277,1067065,"3VI",569.82
42280,1176991,"1RC",1128.12
42281,1176991,"2DO",1360.41
42296,1067019,"1RC",-144
42302,1110729,"1RC",511.06
42359,1067065,"4BG",213.78
42362,1066838,"4BG",246.3
42372,48531,"4BG",56.35
42427,54443,"4BG",296.16
42438,90877,"2DO",0
42448,1055008,"2DO",0
42465,1131321,"4BG",138.3
42475,1055315,"3VI",1107.73
42492,1055078,"2DO",4288.43
42499,1161271,"4BG",298.68
42508,1163198,"1RC",1647.84
42523,1054709,"2DO",695.55
42532,1055191,"1RC",107.21
42589,1041900,"1RC",1128.12
42590,1041900,"2DO",942.43
42598,1100755,"1RC",1128
42599,1100755,"2DO",1789.3
42615,1100748,"1RC",1128.12
42617,1100748,"2DO",1846.89
42673,1147461,"1RC",1128.12
42676,1100898,"1RC",-26.86
42677,1100898,"2DO",417.05
42688,1100748,"4BG",364.11
42690,1100898,"4BG",460.65
42748,1050539,"4BG",92.99
42758,1048872,"4BG",257.75
42765,1176762,"1RC",-845.76
42770,1176762,"1RC",-688.7
42775,1176741,"1RC",2379.42
42779,1176762,"1RC",-850.87
42857,1171205,"1RC",4520.61
42860,129020,"4BG",30.49
42872,1121026,"4BG",313.16
42874,1178433,"1RC",63.86
42879,1049897,"2DO",715.93
42887,1141875,"1RC",1600.16
42888,1141875,"2DO",608.32
42891,1091057,"1RC",1128.12
42892,1091057,"2DO",1773.85
42907,1049541,"1RC",1128.12
42911,1123300,"1RC",1128.12
42912,1123300,"2DO",537.8
42933,1130244,"1RC",1128.12
42934,1130244,"2DO",895.92
42949,1049397,"1RC",-172.34
42969,1130244,"4BG",274.16
42978,1049412,"1RC",552.48
42979,1049412,"2DO",54.7
42981,1049555,"1RC",-603.78
42982,1049412,"1RC",117.47
42984,1126208,"4BG",247.76
43010,1091018,"1RC",1236.97
43026,1127849,"1RC",363.58
43035,1048943,"1RC",-41.55
43051,1049695,"1RC",1081.71
43094,134644,"4BG",241.75
43111,1146087,"4BG",219.49
43120,1147589,"4BG",326.46
43133,1170628,"4BG",260.11
43165,1049417,"1RC",2798.75
43166,1049417,"2DO",176.4
43173,1178433,"1RC",0
43184,1154904,"4BG",260.2
43228,1049184,"2DO",72.93
43229,1049184,"3VI",1886.06
43231,1049053,"1RC",1208.14
43232,1049053,"2DO",457.35
43233,1123300,"1RC",564
43256,1050354,"4BG",197.52
43257,1049654,"2DO",597.18
43267,1123292,"4BG",235.98
43427,153108,"4BG",198.25
43431,1075525,"1RC",0
43476,1160114,"4BG",350.63
43480,1075349,"4BG",283.4
43495,1081868,"1RC",-573.36
43502,1093962,"1RC",80.04
43503,1093962,"2DO",0
43509,1073119,"2DO",562.45
43515,1081868,"3VI",437.55
43538,147489,"4BG",313.82
43571,96155,"4BG",259.61
43605,161532,"4BG",92.49
43618,1081934,"2DO",685.46
43628,1123160,"2DO",498.29
43671,143514,"4BG",271.55
43688,1174228,"1RC",-569.37
43748,1047995,"1RC",1128.12
43753,1176687,"2DO",1112.62
43789,1048093,"1RC",1128.12
43823,1048314,"4BG",806.47
43838,1090508,"4BG",278.45
43848,33959,"4BG",309.61
43855,1032611,"3VI",0
43856,1032611,"4BG",93.04
43901,1090550,"4BG",391.76
43903,144315,"2DO",38.55
43914,144315,"4BG",234.43
43918,1032921,"1RC",-221.98
43942,1018687,"4BG",321.75
43987,1133152,"1RC",-842.57
43991,1032812,"1RC",1128.12
43993,1032812,"2DO",0
44012,1162983,"1RC",699.61
44014,48955,"4BG",209.05
44039,1032906,"1RC",-453.83
44063,1033121,"1RC",-585.28
44077,1021870,"2DO",231.87
44078,1021870,"3VI",3552.94
44090,1107299,"2DO",235.09
44091,1107299,"3VI",1984.95
44130,1126856,"2DO",295.07
44146,1035935,"1RC",-548.72
44169,1153293,"2DO",0
44182,36850,"4BG",319.55
44206,1036075,"1RC",1344.34
44210,1133357,"1RC",85.33
44233,1133536,"4BG",409.93
44239,1035958,"1RC",61.99
44248,146544,"4BG",202.11
44274,1036483,"4BG",141.81
44277,1037056,"1RC",224.33
44278,1037056,"2DO",21.44
44292,1036938,"1RC",1128.12
44294,1102859,"4BG",0
44302,1037045,"2DO",1846.11
44309,1158850,"2DO",836.89
44334,1108768,"1RC",1128.12
44336,1108596,"2DO",821.4
44345,1036618,"4BG",263.12
44367,1141434,"1RC",0
44368,1141434,"2DO",716.44
44372,1155644,"1RC",356.81
44375,1037045,"1RC",68.98
44394,1129553,"1RC",1047.18
44418,1036483,"4BG",281.66
44457,1036932,"4BG",178.95
44488,1133390,"1RC",1128.12
44489,1133390,"2DO",0
44493,1102905,"1RC",-1128.12
44494,1102905,"1RC",2113.14
44495,1102905,"2DO",74.7
44510,1131668,"1RC",1128
44511,1131668,"2DO",3014.58
44516,1149981,"1RC",-753.99
44532,1037040,"4BG",86.16
44543,1151553,"4BG",262.23
44569,1108766,"4BG",105.15
44592,1123914,"1RC",1128.12
44603,1144451,"1RC",1285.53
44604,1144451,"2DO",1188.4
44607,1129553,"1RC",4598.9
44619,1102747,"1RC",1128
44620,1036863,"1RC",0
44621,1036863,"2DO",377.28
44622,1036863,"3VI",0
44649,1138196,"1RC",91.91
44663,1036322,"2DO",343.77
44664,1036322,"3VI",266.93
44675,1036863,"3VI",258.72
44676,1018864,"1RC",0
44679,157400,"4BG",109.13
44694,1097570,"4BG",154.98
44707,1156136,"1RC",1128.12
44708,1156136,"2DO",9536.85
44720,1097500,"1RC",1128.12
44756,30105,"4BG",246.6
44776,1051386,"4BG",493.66
44799,160856,"4BG",109.58
44814,1149817,"1RC",-802.32
44816,1051045,"4BG",183.81
44825,1051514,"2DO",467.94
44826,1051514,"3VI",1340.19
44828,1051212,"4BG",144.86
44868,1051458,"1RC",1128.12
44880,1050902,"1RC",1302.93
44889,1051212,"1RC",1230.72
44904,1051514,"1RC",-570.87
44905,1051514,"2DO",0
44906,1143220,"4BG",206.42
44908,1051514,"1RC",-690.97
44909,1051514,"2DO",0
44917,1155303,"1RC",1398.7
44924,1056271,"2DO",1048.5
44936,1173504,"1RC",-20.56
44937,1056271,"1RC",0
44938,1056271,"2DO",0
44941,1056271,"2DO",2352.47
44964,1107025,"1RC",152.45
44965,1107025,"2DO",4323.42
44980,1178381,"4BG",205.24
44988,173321,"4BG",127.78
44991,1023039,"1RC",1128.12
45001,1039999,"1RC",2256
45013,1128356,"1RC",553.54
45020,1106944,"2DO",0
45021,70674,"1RC",523.24
45022,1106944,"3VI",3397.51
45041,1111791,"1RC",983.36
45055,49117,"2DO",302.59
45058,1152120,"1RC",1507.1
45064,1152120,"1RC",-569.83
45084,1106928,"1RC",672.48
45088,130231,"3VI",162.2
45099,130231,"4BG",56.33
45108,1126756,"4BG",75.11
45118,1106887,"1RC",506.51
45120,1106883,"1RC",77.23
45135,1039919,"1RC",22.37
45165,1111791,"1RC",590.21
45170,1106974,"1RC",0
45171,1106974,"2DO",2233.99
45179,49968,"2DO",476.08
45180,1039933,"2DO",0
45258,1066352,"3VI",182.99
45262,1066412,"2DO",558.11
45275,1066215,"1RC",1000
45276,1066215,"2DO",12240.23
45293,1145157,"4BG",235.11
45312,90877,"2DO",749.53
45316,1175485,"4BG",481.26
45352,1144889,"4BG",110.44
45379,137127,"1RC",1128.12
45415,1030326,"1RC",-394.93
45417,1134125,"2DO",164.62
45421,1030326,"4BG",55.83
45424,1117795,"1RC",0
45425,1117795,"2DO",0
45429,1117765,"4BG",328.88
45450,1029881,"3VI",0
45480,1097735,"2DO",391.82
45482,1029881,"4BG",71.62
45513,1097788,"2DO",470.64
45522,1029881,"3VI",309.12
45556,31685,"1RC",1128.12
45557,1130261,"4BG",272.98
45569,1164478,"1RC",-962.59
45570,1087527,"2DO",602.1
45617,1087527,"1RC",421.67
45618,1161874,"2DO",1679.52
45629,1160410,"4BG",423.93
45636,1077048,"1RC",1128.12
45646,1076911,"1RC",1128.12
45649,1134293,"1RC",-427.28
45660,1157708,"1RC",1128.12
45661,1157708,"2DO",0
45685,1076911,"4BG",139.45
45706,1077104,"2DO",5738.23
45731,1053485,"2DO",0
45732,1053485,"3VI",4161.86
45742,1173005,"4BG",350.12
45757,1140624,"1RC",1128.12
45758,1129880,"4BG",444.15
45760,1019732,"1RC",16334.36
45781,1052398,"4BG",64.17
45791,1053474,"1RC",1128.12
45793,1052398,"4BG",435.81
45802,1176630,"2DO",316.34
45803,1176630,"3VI",181.02
45807,1158707,"1RC",1128.12
45808,1158707,"2DO",572.51
45812,39463,"1RC",1128.12
45815,1118990,"1RC",525.22
45825,1052129,"4BG",449.2
45865,1052981,"1RC",-301.18
45919,1136242,"4BG",337.45
45934,76662,"1RC",19883.77
45945,76662,"2DO",0
45989,81636,"1RC",0
46016,1136490,"1RC",-454
46038,1162591,"2DO",691.97
46070,1051701,"1RC",-1086.19
46071,1053327,"3VI",80.04
46072,1053327,"4BG",360.52
46094,1155547,"1RC",4429.32
46104,1137325,"1RC",863.86
46105,1137325,"2DO",912.69
46110,1146393,"2DO",381.36
46156,158703,"1RC",75.03
46170,1137587,"4BG",190.02
46247,1123061,"2DO",1409.74
46291,1147910,"4BG",132.58
46299,1021740,"1RC",220.22
46345,1106493,"1RC",1128
46346,1106493,"4BG",125.26
46364,1156557,"4BG",179.57
46377,1033599,"4BG",78.61
46389,131193,"2DO",1425.85
46419,1133787,"1RC",585.81
46420,1133787,"2DO",63.81
46437,1128287,"4BG",83.11
46453,1083616,"1RC",308.59
46454,1083616,"2DO",8.67
46456,1083612,"4BG",322.16
46482,1091550,"1RC",123.84
46483,1091550,"2DO",116.69
46498,1127622,"1RC",35.1
46499,1127622,"2DO",18.26
46512,1159480,"4BG",250.93
46514,1032212,"4BG",204.37
46527,1130527,"1RC",1128
46528,1130527,"2DO",0
46560,1142548,"4BG",289.53
46563,1080241,"4BG",232.54
46570,1169060,"2DO",2336.89
46613,1032323,"4BG",113.76
46632,1162019,"4BG",401.11
46665,1085616,"1RC",854.78
46687,1085737,"1RC",3454.84
46689,1085737,"2DO",759.2
46725,1035448,"1RC",-102.14
46740,1175890,"1RC",-4.56
46746,1155502,"2DO",63.26
46769,1035448,"1RC",153.74
46784,1035689,"1RC",1001.53
46787,1035652,"1RC",2636.46
46792,1035871,"2DO",617.31
46823,1035689,"1RC",-920.53
46826,1035871,"4BG",85.59
46827,1035689,"4BG",236
46871,1035891,"2DO",0
46872,1035891,"3VI",1129.84
46873,1035891,"2DO",4790.2
46874,1035891,"5CO",1500
46885,1084358,"1RC",4540.92
46886,1084358,"2DO",4085.66
46899,78130,"1RC",1128.12
46911,1084308,"1RC",-439.22
46930,1084837,"4BG",188.75
46941,1084634,"4BG",163.7
46967,1084821,"4BG",226.95
46978,1084724,"1RC",1128
47008,1172778,"4BG",135.53
47024,1097898,"2DO",73.24
47025,1097898,"3VI",0
47027,1162427,"2DO",0
47040,1168866,"1RC",1194.7
47045,1098077,"4BG",125.95
47050,1131146,"4BG",0
47051,1130859,"1RC",917.15
47057,1172856,"4BG",231.91
47066,78130,"1RC",1128.12
47074,1027128,"1RC",73.3
47085,1165967,"4BG",209.5
47096,1027440,"4BG",343
47101,1098077,"4BG",160.84
47104,1027498,"4BG",296.87
47107,1162427,"2DO",1087.72
47112,1027351,"2DO",327.57
47120,1154429,"4BG",256.21
47124,1027351,"1RC",-486.65
47125,1098077,"3VI",377.1
47143,19982,"1RC",0
47157,1030931,"3VI",614.15
47191,1162576,"2DO",1167.67
47199,60464,"4BG",0
47229,1170425,"4BG",312.34
47254,19982,"2DO",-159.98
47261,1089372,"2DO",486.56
47306,1118440,"1RC",359.58
47308,1030788,"4BG",203.78
47327,1089231,"1RC",1128.12
47328,1089231,"2DO",0
47357,1118440,"3VI",210.02
47360,1089276,"4BG",486.46
47374,1021648,"2DO",192.27
47389,1089372,"4BG",140.4
47412,1158759,"4BG",45.58
47413,1025905,"4BG",273.33
47450,1082367,"1RC",-278.06
47454,78186,"4BG",154.62
47472,1082323,"4BG",68.28
47482,1105443,"4BG",159.66
47488,89607,"1RC",1128
47531,60689,"4BG",254.36
47542,77910,"1RC",-520.63
47571,1158759,"4BG",326.55
47577,1105475,"2DO",631.2
47589,1070692,"1RC",750.78
47611,1116030,"4BG",203.54
47645,1116006,"1RC",1128.12
47646,1116006,"2DO",0
47688,1116071,"4BG",237.2
47706,1047225,"4BG",449.67
47707,1047036,"2DO",1361.26
47768,1133332,"4BG",201.99
